0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
19,0,9,10,1,4,0,2,1,0,33,23,64,16,1
28,2,48,6,2,1,9,4,1,2,21,82,49,22,2
51,8,8,4,7,4,2,5,2,0,33,24,65,42,2
38,7,31,1,15,7,6,4,5,0,16,50,42,13,0
54,1,21,11,0,1,11,2,1,2,97,72,16,2,1
27,0,98,1,1,0,14,5,3,2,55,88,33,21,0
2,6,37,10,14,5,9,6,4,1,86,2,55,35,0
71,6,3,11,13,5,12,5,4,1,85,52,62,1,1
13,0,43,12,1,4,11,4,0,0,68,72,2,33,1
66,8,38,13,1,1,7,5,1,0,85,80,69,40,0
40,5,13,5,14,2,3,6,5,0,31,34,29,29,2
67,8,1,7,13,4,3,6,2,2,77,44,24,9,2
46,2,22,14,2,2,2,2,4,2,42,60,85,3,1
67,1,41,5,1,6,14,0,3,2,1,10,19,0,1
32,1,56,8,12,1,1,1,0,0,67,5,42,34,2
2,8,5,9,13,7,2,6,4,0,83,67,90,29,0
12,7,12,10,6,3,7,2,5,0,52,21,11,42,1
38,7,87,14,16,4,9,4,0,1,80,3,18,27,1
17,5,37,16,5,6,15,0,4,0,3,63,91,27,2
27,1,59,12,4,5,12,1,3,0,92,12,27,2,1
10,7,28,4,15,3,1,6,0,1,40,34,26,30,2
8,9,68,11,9,6,13,6,0,0,55,36,52,11,2
43,0,21,10,16,2,5,6,5,0,55,22,46,0,0
9,7,26,7,4,4,3,3,0,1,39,20,26,22,2
35,6,7,5,4,5,14,5,2,2,53,7,68,34,0
36,9,11,9,10,2,8,2,2,0,87,86,90,24,2
2,5,100,14,13,0,11,6,5,0,26,60,37,6,0
5,5,77,7,0,3,6,4,5,2,68,61,99,34,0
74,2,79,11,8,4,14,3,3,0,65,79,92,10,1
28,4,12,13,9,1,3,2,2,2,70,10,65,7,2
10,7,56,11,10,1,5,4,2,1,93,23,56,30,0
26,4,24,1,12,1,14,5,2,1,2,46,39,20,2
1,7,54,2,4,0,0,5,1,2,94,43,62,20,0
17,4,74,7,4,1,10,5,0,0,15,4,60,6,1
6,1,3,12,3,1,2,1,2,2,27,50,45,4,2
19,8,9,16,2,0,5,6,3,2,27,11,21,14,2
8,9,4,6,15,6,10,4,5,0,34,49,83,25,2
24,1,22,9,9,5,9,1,4,2,47,31,39,42,2
56,9,75,11,8,7,4,4,1,0,29,95,83,31,0
48,5,81,7,6,0,3,0,3,0,18,70,50,12,1
58,3,90,5,16,3,15,0,5,1,21,30,17,7,1
9,1,58,5,10,0,12,2,5,2,2,3,11,17,1
66,4,51,6,14,6,4,2,0,0,77,64,36,40,2
72,4,60,0,10,2,6,0,4,2,21,17,66,1,1
64,8,57,16,5,4,2,6,2,2,70,81,52,15,2
60,6,80,13,14,0,5,5,2,1,69,12,74,13,0
8,8,52,11,14,4,6,5,2,0,58,49,73,4,1
13,5,79,6,0,0,0,2,5,2,66,99,70,5,0
5,4,37,16,3,7,9,5,5,1,23,21,5,40,1
58,7,16,11,14,0,12,1,3,0,24,19,93,23,2
10,8,19,15,5,4,8,0,1,0,85,41,36,30,2
43,8,61,13,14,2,10,6,4,2,93,65,22,5,0
8,7,96,0,15,6,5,3,2,2,65,81,64,38,0
48,6,3,2,11,0,14,2,1,2,60,29,24,17,1
10,0,35,6,10,4,14,5,4,2,82,2,75,7,1
19,2,93,14,13,2,13,4,3,2,74,8,43,29,0
45,9,7,3,11,2,1,2,1,1,16,95,64,36,2
33,9,11,3,14,4,3,1,1,2,39,20,4,37,2
32,9,8,11,7,2,4,0,0,1,80,40,6,17,0
67,6,62,4,5,3,13,6,1,2,50,64,38,16,2
68,0,16,8,7,5,2,4,4,1,61,81,23,10,2
52,9,68,14,6,6,11,2,0,0,32,16,82,33,1
17,7,13,2,10,7,15,5,1,1,99,67,17,25,2
16,3,18,4,13,5,9,2,5,0,43,39,15,10,0
52,2,37,1,11,5,13,4,5,2,45,74,70,12,1
23,9,15,6,16,3,15,6,4,0,85,92,1,20,0
70,5,86,6,2,5,12,0,5,2,12,77,52,23,1
38,2,28,12,0,3,15,5,1,0,88,81,13,18,0
49,2,19,7,11,6,0,4,3,1,20,65,82,14,2
14,0,83,11,16,1,12,2,5,2,13,94,26,25,2
66,9,76,12,14,6,8,5,4,2,79,92,3,40,0
74,1,19,9,12,1,1,6,4,2,92,69,40,22,1
47,3,65,11,0,0,3,1,0,2,66,29,7,26,0
9,1,39,8,7,6,7,5,1,1,93,42,77,5,2
35,1,71,10,12,0,15,4,2,1,35,7,60,29,1
32,0,27,11,4,2,11,5,2,2,15,13,4,0,2
63,7,90,15,5,7,10,2,1,0,52,24,18,20,1
63,2,6,14,1,5,14,3,3,0,23,31,45,15,0
56,0,53,7,16,1,14,6,1,2,55,30,81,15,2
42,2,78,8,2,4,7,3,5,0,35,12,84,39,1
3,6,16,2,2,5,15,0,2,0,10,5,96,34,2
73,8,34,10,15,3,15,5,1,2,24,99,33,6,1
29,6,20,16,4,3,14,6,2,2,25,96,56,7,1
0,9,26,8,8,4,0,5,1,1,3,95,39,6,0
67,5,28,6,16,5,13,1,2,1,27,68,20,29,2
42,0,6,11,0,2,10,6,2,0,41,73,16,8,0
44,1,95,6,15,6,8,4,2,2,33,20,51,0,1
38,8,63,7,13,0,11,1,2,2,54,78,28,18,1
0,6,74,7,15,4,8,6,1,0,74,25,2,32,2
53,1,7,7,4,5,3,5,4,2,3,6,96,26,2
49,3,18,13,2,6,4,2,2,2,52,42,62,33,1
64,8,7,7,6,5,0,5,4,1,48,70,49,16,1
61,6,72,9,14,4,3,6,4,1,89,56,7,7,2
37,5,30,6,9,4,4,6,2,1,94,70,27,41,2
45,4,99,13,10,1,14,4,4,0,62,88,18,31,0
36,5,99,4,11,3,6,0,5,0,96,48,81,3,2
10,2,96,0,5,0,9,1,1,0,33,83,27,17,2
50,3,62,12,8,3,3,4,4,1,65,82,89,10,0
28,8,61,10,10,4,9,0,0,0,1,38,29,15,1
19,8,64,2,12,2,8,1,0,1,23,99,70,2,1
46,5,86,2,4,2,1,2,1,0,93,19,26,38,0
69,1,25,14,14,0,11,6,0,0,5,73,80,30,0
0,1,78,14,14,3,8,6,0,2,90,92,26,39,1
0,8,65,16,8,0,2,2,1,1,29,13,77,29,1
53,2,71,0,11,5,11,2,5,0,96,11,48,19,0
65,7,79,12,6,2,4,3,1,2,41,18,14,19,2
53,9,55,11,1,7,11,0,4,2,26,75,56,25,1
8,2,80,16,11,1,1,6,0,0,72,91,99,9,0
61,6,48,3,14,4,10,3,3,1,91,89,51,37,1
66,6,98,8,1,7,7,0,1,1,67,33,13,41,1
32,5,65,3,6,5,10,2,0,1,60,47,87,27,2
35,2,26,10,13,5,14,3,4,1,29,67,55,41,2
63,2,27,1,9,6,1,1,3,1,82,17,61,39,0
36,2,6,13,12,6,12,0,1,1,76,6,21,0,0
57,6,60,15,0,4,13,0,4,1,4,45,98,25,0
48,5,2,11,16,6,12,2,1,2,85,6,66,40,0
43,5,52,1,3,7,11,4,0,0,95,50,79,38,0
2,9,95,7,7,1,6,5,1,1,40,70,94,22,1
48,4,25,8,3,0,10,4,0,1,24,61,41,20,0
24,8,93,6,2,3,8,3,0,0,32,66,35,7,0
14,7,30,8,13,1,3,5,5,1,62,38,64,40,1
69,6,0,0,7,4,2,6,2,1,78,14,44,34,2
44,3,0,3,1,2,9,0,3,1,33,10,8,19,0
6,8,29,2,8,0,15,0,0,1,58,79,61,23,2
55,2,26,12,13,2,8,2,3,0,24,59,56,33,1
23,1,13,0,2,2,12,1,3,1,85,92,26,39,2
36,8,7,15,8,2,8,2,3,2,19,83,98,40,1
42,8,83,0,11,2,13,5,0,1,18,97,6,34,0
59,6,38,4,15,2,1,5,4,2,48,61,15,9,2
18,2,60,10,11,6,9,3,5,0,19,63,99,21,1
17,2,87,10,15,4,15,0,1,2,96,34,29,23,1
64,5,0,5,10,6,4,5,3,0,96,54,45,26,1
52,9,1,14,15,6,2,4,5,0,3,21,1,17,0
66,7,96,2,10,2,7,5,4,2,92,75,71,22,2
15,3,87,13,8,3,15,5,0,2,80,53,9,0,2
10,8,5,9,5,6,12,6,3,1,45,81,90,36,1
42,6,49,16,13,4,1,3,3,2,27,73,73,7,1
43,5,30,16,6,4,6,1,1,2,30,86,16,11,2
40,8,81,6,8,2,3,3,0,2,54,92,90,0,2
3,0,19,9,6,4,0,4,4,1,10,66,64,33,0
0,7,57,14,6,4,12,6,1,1,26,10,56,38,1
19,0,37,4,10,0,12,4,3,2,72,66,27,4,0
43,3,77,4,2,1,3,1,4,2,87,33,54,20,2
48,8,59,11,1,2,9,1,2,0,66,81,10,41,0
57,0,75,1,7,5,13,2,0,2,72,29,84,37,1
64,3,47,9,15,1,5,6,4,0,83,42,55,29,1
12,8,65,2,5,7,8,3,2,2,93,32,32,21,0
55,3,45,10,1,0,6,5,4,2,27,94,89,34,0
18,9,2,6,10,5,5,4,4,1,72,15,47,2,0
4,4,98,5,2,5,4,2,4,0,53,83,42,42,1
20,7,61,15,11,5,8,6,4,0,68,0,83,29,1
56,9,98,7,13,3,3,0,0,1,63,6,46,31,2
53,6,22,7,1,5,0,0,3,0,23,35,21,32,0
43,1,87,7,8,0,2,1,2,0,24,64,72,30,0
66,9,69,3,8,6,3,3,4,1,50,81,85,0,1
9,3,3,8,16,5,12,2,3,2,44,30,33,19,0
7,0,93,9,0,1,1,4,4,0,54,46,48,41,2
65,5,9,12,9,3,11,6,4,1,18,30,59,25,2
28,2,75,15,12,3,6,3,5,0,64,52,83,11,1
55,4,68,8,3,2,14,6,0,1,46,0,33,6,1
69,1,90,4,14,4,14,4,1,1,99,78,82,35,0
5,2,16,15,2,3,4,4,4,2,54,100,76,15,0
17,4,86,4,14,0,1,2,3,2,58,88,99,16,2
32,7,84,2,14,6,3,2,1,1,93,80,86,39,1
21,0,31,14,1,2,10,4,1,1,37,67,22,1,2
2,8,29,9,3,4,1,5,3,2,26,65,60,24,0
60,3,58,10,1,3,15,6,1,0,27,34,18,11,0
36,4,97,15,14,0,4,1,2,0,40,94,83,26,1
50,6,68,9,12,2,10,2,0,2,80,31,49,36,0
49,0,89,2,15,2,8,3,4,1,51,65,30,11,0
73,6,18,6,7,5,12,1,5,0,67,23,91,12,2
19,5,28,13,14,4,7,1,4,0,39,18,79,23,2
62,9,100,8,2,6,4,5,1,2,9,71,27,28,0
22,4,99,1,2,3,13,1,4,0,53,50,77,27,1
60,0,67,7,5,1,8,5,4,2,53,37,70,10,0
63,3,25,3,3,4,6,0,3,2,31,96,93,24,1
51,0,94,10,8,7,15,5,1,0,25,6,29,14,2
55,5,56,4,15,7,15,4,1,0,93,16,28,25,1
47,8,22,15,2,5,3,2,4,2,74,25,17,2,1
18,2,6,12,13,6,0,2,1,1,32,95,94,42,2
59,5,20,5,10,2,4,2,1,0,35,90,21,38,1
67,4,89,11,11,5,11,1,3,0,96,4,9,23,1
11,4,87,14,0,5,4,2,4,0,46,63,98,27,2
25,2,100,0,2,6,13,2,1,1,74,20,17,32,0
29,5,11,1,15,0,12,3,4,1,1,48,59,21,2
51,7,28,8,5,1,8,4,1,2,77,27,21,38,2
40,0,59,4,4,5,11,1,1,2,43,0,16,22,2
39,6,79,15,13,5,9,1,4,0,11,8,12,3,1
42,4,38,7,2,2,15,5,4,1,33,16,2,6,2
74,5,6,8,3,3,12,0,5,2,52,79,30,0,2
7,9,77,16,4,2,5,1,5,0,88,11,68,12,1
70,2,83,0,16,5,8,5,3,0,94,20,58,32,0
6,2,2,6,13,1,12,2,5,1,99,55,49,8,1
10,1,13,15,7,3,0,0,2,0,21,53,9,1,0
0,7,99,10,5,1,8,5,1,2,64,64,31,35,0
30,3,3,16,14,2,12,1,4,1,67,77,42,14,0
12,9,1,12,0,7,4,2,3,2,37,6,80,16,0
4,7,25,5,11,5,6,2,1,1,22,23,51,18,2
17,0,84,16,9,5,4,1,2,1,4,78,31,11,2
3,0,49,9,11,5,8,1,2,1,24,9,3,38,1
72,1,66,3,10,4,10,6,0,2,51,23,65,22,2
36,0,95,7,7,4,12,1,5,0,22,34,50,7,2
36,8,94,10,14,0,3,2,1,0,70,26,84,19,0
16,0,78,16,15,7,12,3,2,1,100,95,99,35,1
28,1,89,3,5,4,1,3,3,1,90,26,56,27,1
35,4,36,4,8,5,9,4,2,1,40,99,10,15,1
61,7,63,6,2,3,2,4,3,0,45,17,47,11,2
46,0,27,14,12,2,5,6,0,2,21,0,51,42,0
59,2,34,13,5,0,7,3,5,1,96,9,79,1,2
70,6,84,16,2,4,14,6,2,2,73,1,83,29,1
67,1,52,6,4,3,6,2,1,2,39,87,43,41,2
66,8,79,1,14,1,13,1,1,0,86,69,40,35,1
18,7,62,1,12,7,15,0,5,1,100,85,62,14,0
61,8,51,2,1,0,6,5,5,1,58,0,17,34,2
5,7,29,15,14,5,14,5,1,2,61,93,4,31,0
20,1,69,13,14,1,3,6,0,0,61,48,47,29,0
36,8,94,9,0,3,9,1,1,2,32,55,41,7,0
26,6,58,14,13,0,11,1,0,2,26,57,54,25,2
38,2,25,13,2,4,12,6,3,0,27,90,43,3,1
9,5,21,4,9,1,6,5,0,0,98,32,5,21,0
1,3,13,9,6,3,9,2,5,0,87,19,43,33,1
56,6,96,9,13,7,10,0,4,0,11,7,4,23,0
9,8,33,13,15,4,2,1,5,2,17,97,77,8,1
47,9,49,9,4,3,3,3,3,0,98,3,26,16,0
74,3,95,11,14,5,10,3,5,1,49,26,91,38,1
68,6,30,3,7,4,11,2,2,0,7,57,9,9,2
68,0,59,10,4,4,5,0,3,0,52,86,75,12,1
67,9,27,9,9,2,14,4,5,0,55,94,6,27,0
45,4,73,6,1,7,1,0,5,0,37,40,90,8,0
24,8,94,15,15,3,9,3,1,1,48,45,90,11,2
33,2,59,15,13,7,11,4,5,2,50,61,18,17,1
56,4,77,5,16,4,7,1,0,2,79,10,56,18,0
54,5,67,10,15,6,7,1,0,1,38,15,44,9,2
54,3,14,16,16,6,8,5,1,0,36,83,10,9,2
60,5,59,12,15,7,6,6,4,2,6,45,20,38,0
62,5,4,9,0,3,2,4,0,0,48,82,18,34,1
57,6,54,8,6,1,6,1,5,0,15,24,31,40,1
51,9,10,13,14,3,12,1,4,0,60,90,92,41,0
70,7,25,15,8,2,5,3,3,1,75,50,5,42,1
30,7,21,2,8,7,2,0,0,2,40,3,93,6,1
10,7,94,14,5,1,0,6,3,1,6,55,87,11,2
74,6,85,8,16,1,5,4,2,0,21,4,49,13,1
26,1,81,2,0,5,10,6,4,0,62,10,69,37,2
48,7,83,14,15,1,4,1,3,2,88,28,54,25,2
48,7,13,5,12,5,3,5,5,1,89,35,21,20,2
42,4,9,14,13,7,6,5,1,0,44,94,88,27,2
25,1,9,2,11,6,12,5,1,1,29,54,23,18,2
67,3,13,4,16,6,5,5,3,0,96,7,37,30,0
64,2,7,15,8,0,13,0,4,0,71,46,74,2,2
13,5,78,14,16,4,3,5,4,1,30,71,64,12,0
13,5,12,16,8,6,7,1,4,0,60,18,76,0,0
0,3,64,5,11,6,11,0,3,0,19,2,7,30,1
61,4,89,11,12,7,2,4,2,2,42,56,38,6,0
6,9,20,2,11,4,7,4,1,2,64,96,2,42,1
38,8,90,12,10,5,0,1,1,0,87,9,54,26,1
61,5,35,5,9,0,5,5,4,0,28,97,99,23,0
13,2,20,8,6,0,1,3,2,1,45,79,38,9,0
33,6,87,1,12,1,12,0,1,1,65,8,24,35,0
18,2,71,8,12,4,15,2,1,2,77,54,14,17,2
40,0,86,13,10,5,3,6,3,0,26,65,3,35,2
31,5,16,7,1,2,12,5,1,2,53,45,72,36,0
68,5,79,15,14,6,8,6,3,0,88,53,72,10,2
58,3,43,6,1,3,15,6,5,1,82,40,37,7,2
36,8,39,11,12,5,3,4,3,2,73,21,10,8,1
49,8,38,7,12,0,8,5,3,1,47,49,44,35,0
28,8,4,1,15,5,5,0,4,1,4,53,96,2,1
43,5,20,1,2,2,9,5,4,2,65,40,44,25,0
57,5,34,4,11,4,10,0,5,2,17,77,91,15,1
50,1,72,5,14,5,3,5,2,2,11,77,45,18,1
41,6,3,0,9,1,3,1,0,2,25,22,83,21,0
53,3,2,0,11,6,10,6,1,0,71,21,62,23,1
23,4,4,3,7,1,7,5,2,0,49,31,48,39,1
14,2,96,11,7,4,3,5,2,1,30,74,17,17,1
66,6,50,2,10,5,5,5,0,1,53,96,50,14,2
61,7,48,14,12,3,0,6,4,2,95,85,7,34,2
31,1,76,15,2,1,1,2,0,2,37,69,26,21,2
71,2,16,6,7,2,10,4,2,1,23,55,98,10,1
50,7,86,10,6,0,13,1,1,1,53,96,20,3,1
9,8,41,6,15,2,15,1,3,2,53,1,80,31,0
68,6,11,9,8,7,15,4,0,1,60,38,4,10,2
3,2,82,1,8,7,4,5,0,0,28,44,63,2,1
11,0,64,4,16,3,11,2,2,0,43,77,64,5,0
16,7,24,7,1,6,10,4,1,1,6,59,42,32,0
16,1,93,11,2,7,1,3,5,0,4,27,15,29,1
69,2,49,11,8,0,14,1,1,1,47,81,61,36,2
16,8,31,5,11,2,12,0,1,1,79,92,93,3,2
18,0,2,15,0,5,5,4,3,1,65,9,61,31,1
42,1,15,8,7,6,0,2,0,1,8,32,36,33,1
36,6,75,15,12,4,10,1,2,0,13,53,44,42,1
16,3,30,6,5,1,13,1,3,1,74,77,45,18,1
67,9,0,1,13,2,1,0,5,2,4,47,41,35,1
37,3,47,8,1,0,13,6,4,2,86,21,46,34,1
63,2,98,13,10,5,6,5,5,2,59,95,16,0,0
12,3,11,14,0,3,3,0,4,0,78,9,57,15,0
24,2,94,6,13,5,9,6,4,2,27,67,42,36,0
37,6,47,11,9,1,8,5,1,1,89,24,82,6,1
34,0,34,2,12,1,4,2,0,0,99,71,60,38,0
15,5,46,12,7,1,7,5,0,2,37,16,36,41,2
73,6,9,1,7,1,0,1,1,1,92,84,82,13,2
17,7,95,6,16,5,8,6,5,0,67,16,6,36,2
15,8,88,16,15,3,10,2,4,1,5,38,65,39,0
72,1,17,4,8,4,1,6,5,0,26,34,79,11,1
54,0,61,4,10,4,5,3,3,2,14,63,89,26,2
5,9,11,6,14,3,11,0,1,1,34,100,44,7,2
57,9,54,4,10,5,5,2,3,2,16,95,30,1,2
54,5,26,12,16,5,4,5,2,0,89,29,36,9,1
49,1,84,10,5,3,15,6,5,1,7,13,37,2,0
19,2,36,15,13,6,14,2,3,1,46,1,73,30,2
73,7,16,13,14,0,5,2,3,1,38,59,43,6,1
23,7,99,11,6,1,1,2,4,0,60,22,19,23,0
53,2,11,6,14,5,6,6,1,0,28,35,97,19,1
30,0,86,16,10,7,12,0,0,0,39,24,56,27,2
48,7,40,3,6,3,11,4,1,0,41,10,1,39,0
8,5,94,11,14,5,15,2,4,1,14,69,66,12,2
14,7,68,8,2,4,0,0,0,2,66,18,63,0,0
49,9,20,13,9,4,4,6,3,2,10,60,35,30,0
50,2,87,1,9,1,7,4,4,2,9,65,9,22,2
54,2,2,11,3,4,11,5,2,0,77,13,14,40,2
45,7,23,13,8,4,3,2,2,0,53,65,62,15,2
6,1,82,0,10,0,11,1,5,0,42,43,12,32,1
40,6,71,14,9,3,4,5,0,1,1,37,40,39,2
50,9,55,5,12,0,3,2,3,0,46,42,8,20,1
11,4,11,9,8,5,9,0,1,0,10,65,42,15,0
18,9,9,12,16,1,3,5,4,0,68,72,26,35,2
4,3,40,2,8,0,15,6,1,1,58,15,53,14,2
46,7,83,16,0,7,3,1,0,2,56,25,4,29,1
46,1,20,2,0,2,7,3,3,1,42,91,46,18,2
33,1,53,6,11,3,7,6,5,1,87,53,79,41,0
65,7,89,0,7,3,6,5,4,2,34,62,65,27,1
62,9,84,7,3,7,12,0,2,1,97,41,46,28,1
22,5,71,10,4,0,4,1,5,1,83,56,64,32,2
62,2,17,0,1,3,10,1,3,0,53,34,54,2,2
41,8,6,14,2,4,8,0,2,1,41,89,85,8,1
66,9,87,15,14,5,7,2,3,0,6,80,94,16,0
57,4,26,7,16,2,10,4,0,1,75,7,1,35,0
51,9,41,16,12,3,10,5,3,2,78,32,3,34,2
21,3,87,12,12,6,8,4,0,2,90,68,2,14,1
17,8,88,14,9,3,5,0,4,0,31,21,80,6,1
6,9,18,6,15,5,2,4,4,0,42,58,59,3,2
62,3,11,16,10,7,5,0,3,1,95,33,47,6,0
57,1,21,2,16,2,15,6,4,2,63,46,75,13,1
3,4,24,14,0,7,14,4,2,1,80,42,35,9,1
13,2,21,7,16,3,3,0,1,1,57,83,22,25,0
22,2,72,11,2,2,11,6,0,2,36,7,14,0,2
71,4,84,3,14,4,1,1,1,0,17,53,49,35,1
33,2,99,8,8,2,13,2,5,0,50,64,95,29,1
72,6,87,8,10,3,9,4,0,0,64,78,53,11,0
19,2,43,15,16,7,13,4,2,1,66,68,80,6,2
56,1,58,0,11,0,12,2,3,1,24,81,79,10,1
66,3,29,11,0,4,4,2,3,0,51,45,25,35,0
59,6,4,4,8,7,3,4,3,0,98,38,88,34,0
52,6,16,12,12,2,6,2,2,1,41,71,12,35,1
37,9,39,7,14,6,12,1,3,2,89,21,69,1,1
5,9,57,8,8,2,4,1,5,1,23,33,62,4,1
48,1,26,4,9,3,13,0,2,1,32,46,89,1,1
67,4,44,1,16,7,11,5,5,0,49,50,37,39,0
3,4,71,10,3,4,11,2,2,1,24,49,45,16,0
21,7,64,0,16,2,10,4,4,1,95,97,89,40,2
41,3,30,13,10,0,10,5,0,2,13,50,32,1,1
17,6,68,15,14,1,13,0,5,2,32,13,81,0,1
26,4,51,1,11,7,8,4,3,1,44,14,96,8,0
10,3,15,16,3,7,4,6,0,1,83,67,33,22,2
30,0,7,8,4,2,6,0,2,1,50,78,79,19,1
62,8,48,4,14,7,0,2,3,1,57,49,69,23,0
30,6,66,14,1,1,0,2,2,2,62,4,34,32,1
51,1,62,1,0,0,9,2,1,0,42,87,68,23,0
31,0,47,7,5,2,7,2,3,1,48,81,89,14,1
28,6,83,8,16,2,3,3,5,0,12,6,67,42,0
5,2,4,3,5,3,9,2,0,2,84,21,31,39,0
66,9,22,3,1,0,11,0,2,1,84,63,18,10,2
73,4,42,2,11,7,13,3,0,2,75,29,57,14,1
4,6,35,16,11,3,5,5,4,0,46,54,25,8,1
52,2,87,16,0,3,2,6,5,1,68,13,27,14,0
34,3,74,7,2,3,4,1,5,2,40,24,50,2,2
41,2,26,10,10,0,2,3,3,0,37,36,94,1,2
11,1,5,6,15,6,10,1,3,1,51,28,93,37,0
33,6,43,13,5,7,3,0,5,1,39,95,77,31,2
48,1,68,3,3,1,1,4,4,0,47,43,83,3,1
12,5,37,15,7,3,14,5,3,2,53,63,36,2,1
15,3,82,16,4,0,9,4,4,2,68,17,10,27,0
16,8,93,15,14,7,3,3,5,0,77,96,56,16,2
44,5,33,1,3,3,14,4,0,1,12,65,47,1,1
53,5,70,4,10,7,7,1,5,1,72,79,69,28,0
1,2,40,14,12,0,8,5,5,0,58,23,83,2,0
59,2,62,12,9,3,11,5,0,1,88,75,43,17,1
50,4,32,12,13,6,1,6,5,2,37,84,22,24,0
24,3,34,2,0,6,6,0,2,1,62,67,57,6,0
72,6,76,3,2,4,14,5,3,0,57,19,87,18,1
10,2,29,4,14,1,0,1,5,2,78,23,2,19,1
41,5,27,13,4,4,3,4,0,0,76,41,30,1,2
34,9,20,2,10,0,2,0,2,2,25,65,73,2,2
57,2,65,16,14,5,3,3,5,2,74,91,88,11,0
72,0,50,10,9,6,3,5,1,1,62,60,38,26,0
40,7,27,16,3,5,8,3,5,0,56,4,25,22,2
2,0,99,7,16,4,3,6,0,1,39,11,41,39,0
30,4,15,3,15,7,6,4,4,0,8,47,40,10,0
72,7,59,14,9,4,13,0,3,1,79,7,23,29,1
18,5,27,4,8,4,10,6,3,1,75,84,58,19,1
31,7,44,7,2,3,11,2,0,0,85,59,56,41,0
46,5,50,9,8,5,7,2,5,1,93,37,27,34,2
0,5,45,12,6,1,12,5,0,0,37,56,52,1,2
32,3,84,14,10,1,3,6,0,2,47,32,42,8,2
57,6,92,1,4,6,1,4,4,0,33,74,71,28,1
55,0,20,7,9,6,1,1,4,1,31,6,59,10,1
73,3,79,12,1,1,9,2,4,1,35,57,4,20,2
25,8,63,14,3,0,13,3,3,2,95,50,87,18,0
40,5,63,8,0,5,14,5,4,0,1,0,60,13,2
9,4,77,3,2,3,1,6,1,1,88,82,72,13,0
39,7,58,14,5,5,3,3,1,1,55,2,20,18,2
51,8,17,0,9,2,14,5,0,0,44,28,76,21,1
56,2,2,9,14,6,9,1,0,1,45,50,3,15,0
63,9,58,4,8,6,2,2,2,1,75,0,48,40,2
41,1,55,4,12,1,3,1,2,1,47,55,3,24,0
46,3,16,10,11,7,2,4,1,0,41,22,21,15,1
20,5,10,0,14,3,5,6,1,1,51,74,59,20,0
31,3,7,15,9,0,4,1,2,0,44,23,36,36,0
15,4,40,4,13,4,1,6,0,1,56,39,32,28,2
2,9,58,5,12,5,13,4,2,1,19,20,63,34,2
19,8,49,7,9,0,4,5,3,1,44,41,26,29,0
67,2,95,11,2,0,13,5,4,2,92,61,9,9,0
33,3,100,1,7,5,7,4,0,0,24,87,98,18,0
31,6,66,1,15,6,15,2,0,0,99,23,67,19,2
14,5,20,7,8,5,4,2,5,0,41,64,5,9,0
36,2,66,7,12,7,10,6,1,2,90,84,99,28,2
16,0,9,12,13,2,9,1,2,1,96,76,49,40,2
74,6,74,14,15,6,5,3,3,0,73,30,16,29,2
37,4,36,14,1,7,0,4,1,1,64,48,91,16,1
32,7,91,0,7,5,14,6,5,2,65,66,47,15,0
69,3,45,0,14,1,14,3,1,2,78,98,44,22,1
22,8,45,9,3,5,3,3,4,0,27,78,90,34,1
58,2,13,9,11,0,5,3,1,1,38,4,28,16,2
16,3,22,2,4,4,1,2,3,2,93,68,92,41,0
12,9,57,13,1,0,8,0,2,1,61,95,22,22,1
58,2,78,16,13,5,4,3,4,1,88,14,76,3,1
25,5,80,8,1,5,3,4,2,2,20,22,66,28,0
15,8,50,9,14,1,3,6,3,2,4,16,48,27,0
22,6,70,12,0,4,14,0,4,1,91,83,53,0,0
9,9,16,1,12,4,13,3,3,1,18,98,70,9,0
60,3,65,5,15,1,0,1,0,2,90,61,99,30,1
45,6,9,3,10,4,7,5,3,2,11,36,32,26,2
27,2,11,6,12,1,1,3,2,1,59,51,49,16,1
55,2,6,2,8,3,3,1,2,0,92,23,72,5,2
21,1,13,15,8,5,11,0,4,1,6,28,55,33,2
10,2,88,1,16,5,0,1,0,1,7,92,39,20,2
62,4,86,16,2,2,12,2,1,1,100,13,44,15,2
42,2,24,8,15,0,8,6,5,0,59,78,40,7,0
33,9,64,6,0,5,11,2,4,1,6,61,22,17,1
64,9,60,4,11,4,11,2,0,1,34,61,5,10,2
38,5,23,7,5,2,8,3,2,1,70,51,77,10,0
4,0,52,2,0,6,5,3,4,0,81,31,95,39,0
11,5,75,11,16,1,15,0,3,2,82,1,85,40,2
68,6,43,16,8,3,15,0,4,1,96,21,40,17,0
39,8,35,2,0,4,6,4,4,0,31,41,37,29,2
21,2,4,5,1,2,12,6,4,0,74,33,53,17,0
53,3,92,13,10,6,14,1,5,2,76,88,23,35,2
50,3,26,12,8,2,12,2,3,0,79,43,5,39,0
16,1,76,7,0,3,2,3,4,0,96,32,16,37,1
3,9,79,12,9,7,0,5,1,1,25,49,46,31,0
9,5,8,11,0,6,1,0,2,1,86,74,4,10,2
13,1,73,6,15,6,10,1,4,0,85,63,27,19,1
48,6,28,2,4,5,10,0,0,0,76,16,80,25,2
1,1,43,11,2,4,6,6,2,0,87,89,78,9,0
10,0,97,7,0,6,11,4,1,2,22,44,44,35,0
6,5,83,5,6,7,14,5,1,2,68,81,66,35,0
41,1,91,5,13,5,8,3,2,1,7,7,53,29,2
